,SPC1,SPC2,SPC3,SPC4,SPC5,SPC6
26,0.205289310918883,2.7711617545423715,0.923872474764393,-1.4406011093926352,-0.8798928089547874,2.452882371499922
27,0.20515221700883998,2.7700962806811122,0.9263734668134312,-1.4407084508125017,-0.8827137680777385,2.450110748973287
28,-0.07057626931838201,2.25244518660984,0.6811742239283104,-1.171958448127372,-0.6301045519749822,2.7435128929877055
29,-0.07071336322842516,2.25137971274858,0.683675215977348,-1.1720657895472388,-0.6329255110979333,2.7407412704610685
30,0.250504535811314,2.8763047271773643,1.1037073788567107,-1.4521800242472138,-0.81390042047287,2.4359369387800642
31,0.2503674419012707,2.8752392533161037,1.1062083709057484,-1.452287365667081,-0.8167213795958215,2.433165316253428
32,-0.7297734587013158,-0.8935296896011312,-1.0135374414181613,-1.0130458632432433,-0.1688970493723745,2.6716896424461383
33,-0.7299105526113586,-0.8945951634623909,-1.0110364493691228,-1.0131532046631093,-0.17171800849532562,2.668918019919502
34,-0.9230979127526122,-1.1272564806494318,-1.3327484695111982,-0.8888199019155965,-0.4316453409993259,2.7780169379952286
35,-0.9232350066626558,-1.1283219545106922,-1.33024747746216,-0.888927243335464,-0.43446630012227716,2.775245315468592
36,-0.7682524269653479,-1.0154462463466383,-1.1604121731495416,-0.9552454840749085,-0.2669788493847655,2.6774597593135216
37,-0.7683895208753908,-1.0165117202078986,-1.157911181100503,-0.9553528254947752,-0.2697998085077164,2.674688136786886
38,-0.7818640635989851,-0.9186640607772798,-1.0294152042527107,-0.9881812100252592,-0.22479054711065924,2.69026353364245
39,-0.7820011575090282,-0.91972953463854,-1.0269142122036727,-0.9882885514451252,-0.22761150623361043,2.687491911115814
40,-0.7668128617369973,-1.020145583711428,-1.0711567903718309,-0.92848008213158,-0.25202775688133877,2.6871597597447385
41,-0.7669499556470404,-1.0212110575726878,-1.068655798322793,-0.9285874235514465,-0.2548487160042898,2.684388137218102
42,-0.9012056761764231,-1.1476753041808798,-1.2690233747283255,-0.9297886852180791,-0.31139044695802004,2.710618638839534
43,-0.9013427700864663,-1.1487407780421401,-1.2665223826792866,-0.9298960266379453,-0.31421140608097103,2.7078470163128974
44,-0.9644214042956919,-1.0535342337032343,-1.2482888955622407,-0.9610130560057736,-0.32031769040350005,2.768863865882628
45,-0.9645584982057349,-1.054599707564494,-1.2457879035132027,-0.9611203974256397,-0.3231386495264511,2.766092243355992
46,-0.7982270979383388,-1.09804493446826,-1.1756368707457157,-0.937438049978454,-0.4048705598646306,2.639444162300126
47,-0.798364191848382,-1.0991104083295193,-1.1731358786966781,-0.9375453913983206,-0.40769151898758155,2.63667253977349
48,0.5706955046662873,-1.0716817897045925,-1.9828609535386525,-0.12501651838665848,1.2513125850572935,-1.0903651747814838
49,0.5705584107562442,-1.072747263565852,-1.9803599614896137,-0.1251238598065251,1.2484916259343417,-1.0931367973081192
50,0.7490218479680386,-1.0920265025185798,-1.8818287520352184,-0.37372858791950303,1.4723861444404063,-1.375485366494402
51,0.7488847540579954,-1.0930919763798397,-1.8793277599861786,-0.373835929339369,1.4695651853174547,-1.3782569890210383
52,0.6971039273294619,-1.0647628868257195,-1.73908927175304,-0.4178127345211454,1.4485238171710915,-1.4337317034607213
53,0.6969668334194182,-1.0658283606869787,-1.7365882797040018,-0.41792007594101227,1.4457028580481404,-1.4365033259873576
54,0.9083077155661053,-0.838844849124629,-1.6626153315776697,-0.4351682164335929,1.4155032142636044,-1.4582008041664476
55,0.9081706216560622,-0.8399103229858889,-1.6601143395286315,-0.4352755578534593,1.4126822551406535,-1.4609724266930837
56,-3.4754083443168358,2.531877844624086,-2.9189567090861392,0.7793979341160243,1.4460764513044746,-0.8732918984577537
57,-3.4755454382268787,2.5308123707628267,-2.9164557170371004,0.779290592696158,1.4432554921815228,-0.8760635209843906
58,-3.584265074851104,1.7041688360880467,-3.4389323237281766,1.1645147531935898,0.867386677753039,-0.7937124805362656
59,-3.584402168761146,1.703103362226787,-3.436431331679138,1.1644074117737222,0.8645657186300874,-0.7964841030629017
60,-3.870104484454257,1.8450060546528022,-3.6404775695566087,1.0382879812386805,0.9923839246744487,-0.7386470294478392
61,-3.8702415783643,1.8439405807915428,-3.6379765775075703,1.0381806398188145,0.9895629655514976,-0.7414186519744753
62,-3.62276756922351,1.554087012919114,-3.5725220058472216,1.2452627701844716,0.6814745692402152,-0.8120623984381795
63,-3.6229046631335526,1.5530215390578535,-3.570021013798183,1.2451554287646052,0.6786536101172638,-0.8148340209648163
64,-4.138797124813095,1.3498329831678164,-4.016808596370956,1.3375184140375713,0.5631670578923754,-0.4392112883621762
65,-4.138934218723138,1.3487675093065563,-4.014307604321917,1.3374110726177049,0.5603460987694246,-0.44198291088881236
66,-3.703457901696164,2.049406582816462,-3.4746111223470706,0.9081289618653524,0.9547041168129169,-0.9091161625862918
67,-3.703594995606206,2.048341108955202,-3.4721101302980335,0.9080216204454855,0.9518831576899666,-0.9118877851129285
68,-3.902210348034208,1.381173432301223,-3.8426576950380813,1.3920357182553837,0.491865021992092,-0.5638526112513687
69,-3.9023474419442516,1.3801079584399631,-3.8401567029890433,1.3919283768355177,0.48904406286914043,-0.5666242337780052
70,-3.5806008505978655,2.123223898169885,-3.2711903228864565,0.9441189507569427,0.9302347863109305,-0.8916439104992373
71,-3.5807379445079075,2.122158424308626,-3.268689330837418,0.9440116093370763,0.927413827187979,-0.8944155330258731
72,0.7578075569223734,-1.7661245261937626,-2.628312670825108,-2.0042699576199734,1.0551325186480838,-0.09832712547436832
73,0.7576704630123309,-1.7671900000550211,-2.6258116787760692,-2.00437729903984,1.0523115595251327,-0.10109874800100514
74,0.8189631546259898,-1.6530407226808888,-2.558486785935484,-2.0640728467554044,0.9669700809143316,-0.13076800087203574
75,0.8188260607159464,-1.6541061965421489,-2.555985793886446,-2.0641801881752713,0.9641491217913801,-0.13353962339867242
76,1.1611867643760418,-1.0814867740706215,-1.42803862677187,-2.202250705302366,2.589826632893715,0.06472051205717101
77,1.1610496704659994,-1.0825522479318814,-1.4255376347228317,-2.2023580467222317,2.587005673770764,0.0619488895305353
78,0.8717003636952988,-1.7569459067181574,-2.5115435520313762,-2.0109209043420493,0.9392602179990164,-0.17807261573056385
79,0.803357646764868,-1.8388848102326003,-2.5546721762298836,-2.045053272717204,1.189835765166803,-0.20227284033032758
80,0.8641382805213472,-1.6022520067839225,-2.3639066882618422,-2.097488778473488,1.3275629413312584,-0.19026734472864262
81,0.8712890819651697,-1.7601423283019375,-2.5040405758842614,-2.0112429286016495,0.9307973406301632,-0.18638748331047258
82,0.802946365034739,-1.8420812318163804,-2.5471692000827684,-2.0453752969768035,1.18137288779795,-0.21058770791023707
83,0.8637269987912182,-1.605448428367702,-2.3564037121147283,-2.097810802733087,1.3191000639624062,-0.19858221230855255
84,0.6376431321176115,-1.710934405636843,-2.684976332522556,-2.0081840625627043,0.8739071970496542,-0.03926163641189746
85,0.637506038207568,-1.7119998794981022,-2.6824753404735184,-2.0082914039825708,0.8710862379267035,-0.0420332589385345
86,0.71645012575701,-1.8322715846402367,-2.63114130683583,-1.9887216789307627,1.0383146119660713,-0.08407017795380643
87,0.7163130318469664,-1.8333370585014968,-2.628640314786794,-1.988829020350629,1.0354936528431207,-0.08684180048044249
88,0.6344264629454257,-1.9174082011316649,-2.780859564695321,-1.9778702721020986,0.8859018244176704,-0.10497979967143879
89,0.634289369035382,-1.9184736749929248,-2.778358572646283,-1.9779776135219655,0.8830808652947191,-0.10775142219807468
90,0.9601802573955532,-1.6808091274622623,-2.312031586677037,-2.0220359865236315,1.1595423595303802,-0.2212563695546664
91,0.9600431634855102,-1.6818746013235224,-2.3095305946279985,-2.0221433279434984,1.1567214004074289,-0.22402799208130275
92,0.15457686746178384,-0.3878833642207122,-0.13867343381813085,-0.17505888908076384,0.7997477319256708,0.4469781577818152
93,0.1544397735517407,-0.388948838081972,-0.13617244176909288,-0.17516623050063035,0.7969267728027198,0.44420653525517867
94,0.1543026796416974,-0.390014311943232,-0.13367144972005499,-0.17527357192049672,0.7941058136797688,0.44143491272854213
95,0.15416558573165423,-0.39107978580449165,-0.1311704576710171,-0.17538091334036315,0.7912848545568182,0.438663290201906
96,0.15402849182161094,-0.39214525966575153,-0.1286694656219789,-0.17548825476022983,0.7884638954338666,0.4358916676752698
97,0.15389139791156792,-0.39321073352701175,-0.1261684735729407,-0.17559559618009637,0.7856429363109159,0.4331200451486335
98,0.15375430400152457,-0.3942762073882714,-0.12366748152390321,-0.17570293759996305,0.7828219771879645,0.430348422621997
99,0.15361721009148138,-0.3953416812495314,-0.12116648947486494,-0.17581027901982949,0.7800010180650135,0.42757680009536064
100,0.15348011618143811,-0.396407155110791,-0.11866549742582716,-0.17591762043969597,0.7771800589420625,0.4248051775687243
101,0.1533430222713951,-0.3974726289720511,-0.1161645053767887,-0.17602496185956237,0.7743590998191119,0.42203355504208795
102,0.1532059283613519,-0.398538102833311,-0.113663513327751,-0.17613230327942908,0.7715381406961607,0.419261932515452
103,0.15306883445130884,-0.3996035766945708,-0.11116252127871304,-0.17623964469929554,0.76871718157321,0.4164903099888154
104,0.15293174054126554,-0.4006690505558306,-0.10866152922967497,-0.17634698611916197,0.7658962224502586,0.41371868746217894
105,0.15279464663122239,-0.4017345244170904,-0.10616053718063692,-0.1764543275390286,0.7630752633273076,0.41094706493554267
106,0.15265755272117912,-0.4027999982783504,-0.10365954513159874,-0.1765616689588952,0.7602543042043566,0.4081754424089064
107,0.15252045881113593,-0.40386547213961005,-0.10115855308256087,-0.1766690103787617,0.7574333450814055,0.4054038198822701
108,-0.17292629109000499,-0.699809600046286,1.0950428493590458,0.6181495038729575,1.0834356147500088,0.41646865658266863
109,-0.23194161879874667,-0.6487075513586387,0.9580857107875914,0.6562190668874984,0.9352052385179245,0.5214858457460119
110,-0.301102849004946,-0.713566902733311,0.8560115889499711,0.7137067287690104,0.8491603722761654,0.599245980039513
111,-0.31572946660808937,-0.8446021068232474,0.7921587873232978,0.7491682070408641,0.7282621386897118,0.563840865992973
112,-0.11778286954842661,-0.5652133826860799,1.1493819620943082,0.6788959556923246,1.0412266070760727,0.4690818495046019
113,-0.017941950114391658,-0.8615120107923211,1.1506786590482052,0.4877970587836426,1.3874940161490694,0.1258175931704494
114,-0.19328579907949603,-0.5698755899318856,1.0526874307171532,0.5288248302822018,1.1327331652696637,0.4133030567267868
115,-0.0808987504937744,-0.37452358254662255,1.0168328103659128,0.4514519855813755,1.0917847276180264,0.35440808093830706
116,-1.0778193513541803,1.4455586553118474,-0.8830015252725508,0.8688649877442242,0.7918170289076417,-0.047865018498350176
117,-1.1213559199821836,1.5094187822328136,-0.8433419634195136,0.8159221288989171,1.0884059011680025,-0.03841176617220035
118,-1.2968059919674597,1.2041465443835784,-1.128851012482639,0.8234712793086357,0.810815748548465,-0.01143480181861295
119,-0.9928108839427482,1.268090354080235,-0.8685033839246301,0.7933277295830292,0.7556063218404775,-0.3065169423751485
120,-1.1020897266746232,1.403922274427846,-0.9188742275271442,0.7453978212452004,0.8221586481528712,-0.14317986323557594
121,-1.4538594167898098,1.1411358936673295,-1.3284927251434164,0.8210851249491948,0.6728117069710697,0.06049816100935352
122,-1.50493062155834,1.1562031315416088,-1.3165800408172883,0.8755797706987444,0.8698658166607138,0.11806912518626429
123,-1.5593714545681183,1.1344794427384957,-1.3436115670176738,0.9031823946766879,0.8103776172655596,0.15774277483979227
124,-2.370853043670481,1.6818877020061966,0.1141758481424911,1.798414019887487,1.280545331166816,-0.0069788567713343
125,-2.5901691771846624,1.2767106209372991,-0.4688083979667188,1.8755675672188759,0.6206169132753392,-0.08129336557897897
126,-2.4395246402703075,1.5739762007741338,-0.3217773329852568,1.7081652053353458,0.2359573910103815,-0.25094521149295024
127,-2.5528855765510325,1.1941174235250618,-0.4496367208677049,1.7617612413960906,0.7436335337688349,-0.19949321523577526
128,-2.500988882131309,1.4340307193081134,-0.3982968450862135,1.6435603418741664,0.4084999864554212,-0.28485617912448086
129,-2.5962316371390117,1.1263932850642555,-0.5894431833445213,1.8635312999485059,0.48301663379694226,-0.16248151790004775
130,-2.4360828193918334,1.4865503786835894,-0.34757786304003485,1.6520278589250328,0.3058766395094894,-0.3536356362327614
131,-2.423019101189314,1.332342222643627,-0.4001387598101199,1.7447518902257686,0.3548620250745434,-0.3266351082118708
132,2.201655823119935,6.862966234044572,0.19217946041488607,-1.5545223625394045,-0.10130635096255143,-0.36222324511611337
133,2.0358357208125453,7.111219096675177,-0.005615162352428632,-1.7835281847803992,-0.5264817963128474,-0.34521516013227843
134,2.6560667124675446,8.481949927922528,0.8057966488727412,-2.318230455727389,0.14336270593906839,-0.9107176138000412
135,2.2871018953494953,7.451227194177105,0.21192557208635213,-1.7798600512724592,-0.23384206687649117,-0.5404744748209763
136,2.512427591517023,7.345044499707792,0.5149981555911762,-1.742483997279419,0.17068499434456816,-0.6465255973377472
137,2.9012988632280945,9.055894240203108,1.1218358410004463,-2.3667233985148637,0.3599307675307178,-1.0394657384718502
138,2.669984792635698,8.342044562476117,0.8952536723008782,-2.23127085681576,0.30062740105736324,-0.8704014542042289
139,2.4570824463503813,7.9164014971861025,0.43633738594881966,-1.9696133352949978,-0.02337658845471266,-0.7086243489374499
140,3.1928469970636804,-0.4757220439555285,-0.6774726201257051,-0.43281100771816156,1.6461077618214244,-0.2550689803192657
141,3.070880486926828,-0.4940357423579077,-0.8253088435265499,-0.510961334402956,1.4894260954401233,-0.2798699342024305
142,3.184834971629425,-0.01454562946710311,-0.49618559967780873,-0.7812813006978173,1.7455671570385918,-0.36050979990712395
143,3.0349884906953744,-0.022640785775373404,-0.5278411003675195,-0.719875195095788,1.8794588555231795,-0.2017857914320182
144,2.929122483519978,-0.8025252254011533,-0.9498918048783376,-0.28355085168935795,1.4248159027889646,-0.1212204366968236
145,3.1733137136402774,-0.17234913651884273,-0.47460927625289323,-0.6468512395857816,1.7524464546638083,-0.28042150974029334
146,3.2418061973863592,-0.6309798107328959,-0.5548702500322966,-0.4219356480023973,1.9812355014387621,-0.3475142686480188
147,3.2779502373048888,0.021976411905122728,-0.12187103328112267,-0.5616396859349855,2.2830172985914134,-0.21182639058807157
148,1.4742855132379717,-0.9883698751580101,-0.05343980028319167,0.4618444605003573,2.4259333164064683,-0.2014087416075871
149,1.5072211878608388,-1.2113906157869652,-0.1660574102443057,0.5299815036685281,2.512325776023341,-0.20955098884690374
150,1.3254977571078717,-1.2518512225971672,-0.34020003863000386,0.6213150239522021,2.3900678544368095,-0.024466100308178088
151,1.4426716573392968,-1.2578722068066193,-0.2724279505546425,0.5730455183724825,2.503665031756511,-0.1245061444077082
152,1.3721374280475391,-1.482292598688842,-0.48546192986321557,0.6905879693376002,2.128831367622961,-0.1300423202079893
153,1.2309984635160938,-1.2656096152515102,-0.5389984642137879,0.6301981960971105,2.136472606503276,0.019698765145075136
154,1.2405598187864577,-1.4402936730863913,-0.6450856916641057,0.7237189473522861,2.074932073639559,0.013163090691376332
155,1.290560676955368,-1.4157519602847917,-0.48758324945227166,0.7187557380074091,2.2384926850676488,0.020241193031710056
156,-0.17950679877207842,-0.75095234538676,1.2150904677128704,0.6129971157193644,0.9480295768483598,0.28343077530412447
157,-0.2385221264808202,-0.6998502966991118,1.0781333291414157,0.6510666787339058,0.7997992006162761,0.38844796446746777
158,-0.3076833566870193,-0.7647096480737844,0.9760592073037954,0.7085543406154173,0.7137543343745163,0.46620809876096925
159,-0.3223099742901632,-0.8957448521637212,0.9122064056771224,0.7440158188872708,0.592856100788063,0.43080298471442946
160,-0.1243633772305006,-0.6163561280265536,1.2694295804481324,0.673743567538732,0.9058205691744239,0.3360439682260578
161,-0.024522457796464878,-0.9126547561327942,1.2707262774020287,0.48264467063004973,1.252087978247421,-0.007220288108094737
162,-0.19986630676156916,-0.6210183352723588,1.172735049070977,0.5236724421286091,0.9973271273680147,0.2802651754482429
163,-0.0874792581758472,-0.4256663278870958,1.1368804287197372,0.4462995974277829,0.956378689716377,0.22137019965976296
164,-1.0843998590362542,1.394415909971374,-0.7629539069187267,0.8637125995906322,0.6564109910059929,-0.18090289977689414
165,-1.1279364276642576,1.4582760368923406,-0.7232943450656896,0.8107697407453242,0.9529998632663536,-0.1714496474507446
166,-1.3033864996495332,1.1530037990431046,-1.0088033941288148,0.8183188911550425,0.6754097106468164,-0.14447268309715722
167,-0.9993913916248218,1.2169476087397615,-0.7484557655708063,0.7881753414294366,0.6202002839388289,-0.4395548236536925
168,-1.1086702343566968,1.3527795290873725,-0.7988266091733197,0.7402454330916078,0.6867526102512226,-0.2762177445141196
169,-1.4604399244718829,1.089993148326856,-1.2084451067895918,0.8159327367956019,0.5374056690694208,-0.07253972026919052
170,-1.5115111292404129,1.1050603862011354,-1.1965324224634641,0.8704273825451513,0.7344597787590647,-0.014968756092279786
171,-1.5659519622501923,1.0833366973980223,-1.2235639486638494,0.8980300065230952,0.6749715793639113,0.02470489356124762
172,-2.377433551352554,1.6307449566657235,0.23422346649631504,1.7932616317338939,1.1451392932651672,-0.14001673804987863
173,-2.5967496848667375,1.225567875596826,-0.3487607796128945,1.8704151790652839,0.4852108753736905,-0.21433124685752306
174,-2.4461051479523803,1.5228334554336602,-0.20172971463143233,1.7030128171817522,0.10055135310873253,-0.3839830927714938
175,-2.5594660842331054,1.1429746781845882,-0.32958910251388057,1.7566088532424975,0.6082274958671862,-0.33253109651431895
176,-2.507569389813383,1.382887973967641,-0.2782492267323893,1.6384079537205738,0.2730939485537725,-0.4178940604030252
177,-2.602812144821085,1.0752505397237822,-0.469395564990697,1.8583789117949134,0.34761059589529336,-0.2955193991785923
178,-2.4426633270739075,1.4354076333431154,-0.2275302446862107,1.6468754707714395,0.1704706016078404,-0.4866735175113056
179,-2.429599608871387,1.2811994773031536,-0.2800911414562957,1.739599502072176,0.21945598717289458,-0.4596729894904151
180,2.195075315437861,6.811823488704098,0.3122270787687099,-1.559674750692997,-0.23671238886420048,-0.4952611263946576
181,2.029255213130472,7.060076351334705,0.1144324560013951,-1.7886805729339912,-0.661887834214497,-0.4782530414108224
182,2.6494862047854713,8.43080718258205,0.9258442672265654,-2.323382843880981,0.00795666803741931,-1.0437554950785852
183,2.280521387667421,7.400084448836634,0.33197319044017665,-1.7850124394260523,-0.36924810477813996,-0.6735123560995205
184,2.50584708383495,7.293901754367321,0.6350457739450012,-1.7476363854330128,0.035278956442919264,-0.7795634786162912
185,2.894718355546019,9.004751494862635,1.2418834593542711,-2.371875786668459,0.22452472962906883,-1.1725036197503946
186,2.6634042849536246,8.290901817135643,1.0153012906547028,-2.236423244969353,0.1652213631557139,-1.0034393354827729
187,2.4505019386683076,7.865258751845632,0.5563850043026441,-1.9747657234485905,-0.1587826263563617,-0.8416622302159935
188,3.186266489381607,-0.5268647892960013,-0.5574250017718809,-0.43796339587175437,1.5107017239197753,-0.38810686159781
189,3.0642999792447543,-0.5451784876983815,-0.7052612251727257,-0.5161137225565487,1.354020057538474,-0.41290781548097466
190,3.178254463947353,-0.06568837480757646,-0.37613798132398474,-0.7864336888514102,1.6101611191369427,-0.4935476811856681
191,3.0284079830133006,-0.07378353111584694,-0.4077934820136952,-0.7250275832493809,1.744052817621531,-0.3348236727105624
192,2.922541975837904,-0.8536679707416269,-0.8298441865245131,-0.2887032398429506,1.2894098648873156,-0.2542583179753676
193,3.166733205958206,-0.22349188185931684,-0.35456165789906874,-0.6520036277393749,1.61704041676216,-0.41345939101883716
194,3.2352256897042864,-0.6821225560733695,-0.4348226316784725,-0.4270880361559899,1.8458294635371137,-0.48055214992656303
195,3.271369729622817,-0.02916633343535077,-0.0018234149272990012,-0.5667920740885783,2.1476112606897635,-0.3448642718666157
196,1.4677050055558991,-1.039512620498483,0.06660781807063294,0.4566920723467645,2.2905272785048196,-0.3344466228861309
197,1.5006406801787657,-1.2625333611274383,-0.0460097918904815,0.5248291155149354,2.3769197381216913,-0.34258887012544814
198,1.3189172494257995,-1.302993967937641,-0.2201524202761798,0.6161626357986095,2.254661816535161,-0.1575039815867221
199,1.436091149657224,-1.3090149521470928,-0.1523803322008187,0.5678931302188894,2.368258993854863,-0.2575440256862525
200,1.3655569203654654,-1.5334353440293156,-0.36541431150939124,0.6854355811840072,1.9934253297213127,-0.2630802014865334
201,1.2244179558340202,-1.3167523605919835,-0.41895084585996345,0.6250458079435178,2.001066568601627,-0.1133391161334689
202,1.2339793111043824,-1.4914364184268643,-0.5250380733102815,0.7185665591986931,1.93952603573791,-0.11987479058716734
203,1.2839801692732948,-1.4668947056252652,-0.36753563109844706,0.713603349853816,2.103086647166,-0.11279668824683396
204,-1.7357781523557432,-0.813042241582908,0.4944779246178789,-0.03789756019653571,-0.5678257338152667,1.2954067538735685
205,-1.8376670781931472,-0.8893028550504085,0.3051435909941163,0.03086157968193256,-0.6659243162392419,1.35754838764282
206,-1.8335086923493014,-0.8461794735371778,0.3818167671136227,0.0010121973272183323,-0.5601672942717276,1.3467115894182078
207,-1.7711824105659884,-0.9121096166151329,0.3921713125141728,-0.07484214853873453,-0.5970417062503431,1.2235728408845785
208,-1.724489463409414,-0.8541300540830336,0.4755511364913481,-0.14250238830698472,-0.5704010744481005,1.1369500137126787
209,-1.501324994236315,-0.7028368706833462,0.7948568887106275,-0.005886145120732382,-0.32605899215258605,1.123325753720015
210,-1.9986169689862938,-0.9782669600064741,0.19951170498728146,-0.03352482288026523,-0.6970651001134801,1.3575523027290048
211,-1.9277560357261696,-1.0158875602324302,0.24432812138120555,-0.02747381271029531,-0.6791538146544,1.3002883928012579
212,9.638170771251623,0.3834159141898451,-1.5092772714914018,3.01719023790771,-2.0884071227466143,0.5555688783454655
213,9.305623116516099,0.4902595764018982,-1.74590701332176,2.7393027801320713,-2.286710632453662,0.6566856213462212
214,9.1913979158241,0.5734007269299155,-1.783492208762579,2.6918921622646126,-2.5448419548689625,0.6222645105121942
215,9.400888499662608,0.5099382307771563,-1.56302172402842,2.945626790088154,-2.1922004339521863,0.6454824809777283
216,9.194750947888647,0.44470423125748426,-1.5959961179443896,2.8282128259823676,-2.2175913026022047,0.7000669302356136
217,8.839991327852967,0.4904899459825083,-1.7341512187177592,2.587695138452075,-2.223692039047305,0.719222695988278
218,8.86975739770205,0.6508777121130773,-1.439098345410882,2.5128560575849788,-1.9062475608235785,0.7003978345556672
219,8.923970561458058,0.5628726547494961,-1.4446455999265615,2.587922250761887,-1.9398920496009495,0.6936252459501248
220,-0.539093219634156,-0.477402393962936,0.8592039875266874,0.4549379176282795,0.4681833496291619,-0.9169493059306965
221,-0.7068671150179747,-0.38646346246901764,0.6979018150242262,0.5507305875839585,0.3141200296494989,-0.6600106211846075
222,-1.2614920279778052,-0.4915474526558247,0.01146917145917077,0.8719688853176296,-0.20492565124125137,-0.08117094298787815
223,-1.263144866428728,-0.3621984790430032,0.13445231048407771,0.885966418205207,0.17098349178467917,0.07234519644225904
224,-1.2896468280565472,-0.3443067020597519,0.02826420237746227,0.899282175696712,0.054521147064511825,0.05708853750237678
225,-1.21770491997781,-0.17739902607300942,0.1446098406234896,0.8469397042738629,0.08266737335473062,0.014541580465937882
226,-1.4207319971383015,-0.4336168737245441,-0.10562718165812104,0.9334569337990832,0.13003263312420293,0.16591929246366488
227,-1.5757476437556737,-0.40405489601423245,-0.1075882826382737,1.0040409473154481,0.6971541311541062,0.4443207165614806
228,-0.2835309216144506,0.3376197804150564,2.2965703168650027,2.5166593110320394,0.5631500938721976,0.5738509917307871
229,0.2675309854948399,0.5739290247490859,2.869874086994525,2.4989223445571946,1.02293267609492,0.41221311100427566
230,-0.23722920851198318,0.6180369075273713,2.405246567775997,2.1264450758829447,0.8937702756931896,0.4233311418098165
231,0.030911761844641287,0.4716385865985763,2.699352788365455,2.4189166233804245,0.9684312444689739,0.44016183214886023
232,0.1629765731122567,0.9357766971559777,3.1326591044177814,2.2681416915047645,1.3951761196271515,0.33824711328915974
233,0.2552373200081267,0.7619924747344121,3.2992584824808584,2.510164264481183,1.685680127458387,0.43305214408257797
234,-0.04416508974678485,0.6200924703925397,2.7131363190557565,2.284216552203353,1.0414201573725637,0.3854869674246571
235,-0.027023480492610642,0.6873033152047657,2.7310316439862525,2.227796607377427,1.0976359379170046,0.36305258535965285
236,-0.6054818850650701,-0.5834326890765031,0.4490538646532979,1.24789949074175,0.48795871715452205,0.6713698395562
237,-0.5420195183676773,-0.5207229037907316,0.5657354699922401,1.2461685246499243,0.6081075767130838,0.6577596803729293
238,-0.3357144867783058,-0.3149188966645433,0.8270766268165042,1.2733360884150209,0.6092082812090378,0.5521098950023067
239,-0.4632391843719053,-0.6467262772902406,0.5234448879645308,1.012012695134729,0.5523526226279732,0.35676424959133535
